-174.452667,606.023682,2627.388184;-186.541519,396.915802,2665.628906;-199.717102,176.682251,2702.103516;-352.464935,404.603851,2652.113525;-411.438538,100.416016,2727.243896;-432.932709,-190.912872,2717.880615;-20.618137,389.227753,2679.144287;48.322048,140.074097,2797.101318;92.873878,-150.059387,2791.998047;-315.690155,-38.788177,2730.204834;-263.663818,-471.115601,2832.579102;-253.000366,-800.863831,2850.559082;-110.095177,-48.314423,2746.951416;-3.749611,-481.599121,2779.406982;64.215675,-876.596497,2675.645264
-165.021851,607.127136,2629.742432;-175.728088,397.184143,2663.879150;-188.154266,176.208374,2695.829590;-341.720490,404.646179,2650.930420;-409.564148,91.657013,2728.370117;-433.213562,-199.516113,2716.144287;-9.735699,389.722107,2676.827881;61.998409,131.885498,2789.999756;108.511681,-157.813812,2779.489502;-303.398773,-40.145279,2719.759521;-251.770844,-472.435852,2822.722900;-241.905853,-804.743286,2847.805908;-97.762131,-49.389481,2735.800537;9.184761,-481.534607,2778.760742;71.234497,-873.878052,2681.722168
-152.938858,607.480713,2620.923340;-165.085236,397.926666,2658.443115;-179.192505,177.316620,2692.382812;-331.036591,406.572235,2645.661133;-400.414673,108.121063,2718.774170;-435.526733,-181.442596,2723.815186;0.866100,389.281097,2671.225098;77.603210,136.211166,2785.099365;124.715485,-153.245010,2770.396240;-296.098816,-37.937912,2718.404785;-248.198288,-470.529480,2821.952148;-245.776276,-802.482605,2853.274658;-90.500732,-48.648941,2734.240234;9.896622,-481.443604,2785.341064;65.204147,-872.163696,2693.874512
-142.864563,609.940552,2626.012451;-154.065948,398.270508,2656.758545;-167.904388,176.987610,2685.966797;-319.947571,406.829193,2643.007568;-392.471222,120.775177,2713.465332;-432.941467,-167.633362,2731.556641;11.815654,389.711792,2670.509521;94.905914,133.231262,2781.069824;131.283310,-156.431183,2753.742188;-284.498840,-38.993561,2706.656982;-234.234314,-471.549194,2809.292969;-239.442886,-807.400757,2841.569092;-78.986816,-49.596985,2723.693115;22.590935,-481.785187,2778.264404;68.984863,-871.400208,2691.665527
-130.150696,606.795410,2619.555420;-141.979126,395.892090,2651.995605;-156.183380,174.752380,2682.378662;-307.874725,404.696838,2638.522949;-378.733917,135.386902,2714.232422;-406.784088,-152.947937,2716.961914;23.916489,387.087402,2665.468750;107.647072,131.579224,2772.351562;137.509201,-156.857300,2730.215820;-273.151794,-40.933258,2704.416016;-228.823730,-474.627899,2804.817383;-238.687683,-805.617981,2849.916748;-67.623474,-51.841431,2721.107422;28.958412,-484.213531,2782.664551;69.584267,-873.463196,2700.519043
-117.826134,602.826294,2606.829102;-129.618866,392.669800,2645.932861;-143.927734,172.250397,2680.949707;-295.611908,401.516357,2633.789551;-367.111694,129.816528,2714.768799;-406.058075,-158.174927,2725.604248;36.374199,383.823303,2658.076172;123.843735,129.733429,2764.286865;140.951920,-158.781738,2715.960205;-261.065460,-42.688812,2708.444092;-223.249786,-479.722046,2794.989014;-235.931152,-806.594604,2855.609619;-55.407761,-53.649231,2723.489014;35.743011,-487.135590,2785.752930;70.822968,-872.416504,2706.434814
-105.889847,601.214111,2600.484863;-115.292618,390.960632,2641.310059;-126.921722,170.382614,2676.446533;-281.221680,397.473816,2627.280762;-351.503387,132.095154,2715.638672;-406.232086,-152.913696,2737.442871;50.636414,384.447479,2655.339355;135.455688,122.090118,2756.989258;141.431427,-165.870453,2702.623047;-241.352539,-46.160172,2702.891113;-207.659668,-485.728821,2777.229736;-227.317886,-812.398010,2842.238037;-35.749115,-54.230667,2720.274902;49.411880,-488.662659,2784.456543;78.447151,-871.375977,2700.812012
-95.102921,599.595154,2596.790527;-103.497536,388.865326,2638.421387;-114.527397,168.356339,2674.327148;-269.513672,395.002136,2625.111328;-338.152557,128.984131,2718.000488;-405.211029,-153.845581,2740.274414;62.518623,382.728516,2651.731445;144.897980,115.901733,2746.510742;149.315857,-173.055664,2695.896973;-228.390305,-48.351395,2701.988525;-206.393372,-489.905518,2768.129150;-232.565475,-813.657532,2847.473877;-22.724222,-55.953903,2718.477295;49.402901,-492.477783,2783.412109;70.433449,-874.623291,2698.198975
-85.787811,599.634460,2595.945312;-91.890327,388.915100,2636.053223;-100.688721,168.070572,2670.467285;-258.006165,393.559631,2623.388916;-327.189484,124.435974,2714.001465;-391.666809,-157.933411,2749.016357;74.225533,384.270569,2648.717529;154.312302,116.144409,2739.053955;168.800217,-173.830170,2697.949463;-212.389755,-49.896835,2697.036377;-196.885300,-493.011292,2754.468262;-229.248383,-815.779785,2845.739990;-6.584455,-55.651047,2712.726318;59.208103,-493.805969,2773.671387;73.327950,-875.145020,2693.748047
-75.138840,600.629028,2594.035645;-78.765060,390.143158,2633.402100;-84.914024,169.173370,2667.582275;-244.818329,392.613922,2619.502686;-316.573822,129.117645,2714.868652;-367.375610,-154.593414,2759.538330;87.288193,387.672394,2647.301514;166.180450,119.261658,2734.361816;188.615387,-171.249664,2701.105957;-193.933716,-50.265762,2693.151611;-191.376434,-493.900513,2748.368164;-225.169189,-813.484741,2842.966309;11.807748,-53.327072,2710.373291;63.309906,-490.739075,2785.918701;78.993202,-876.400757,2692.394775
-67.157288,599.999939,2595.554688;-68.995178,389.067871,2632.093506;-72.405319,167.711456,2663.992188;-235.214493,389.916382,2620.212402;-303.492310,124.086700,2714.309814;-347.535583,-161.256226,2758.091064;97.224136,388.219299,2643.974609;175.068115,117.118774,2728.926270;205.775009,-173.154266,2699.668213;-178.786789,-53.119278,2688.530518;-189.569717,-497.181763,2738.706299;-227.672134,-817.914551,2842.792236;27.155876,-54.170609,2703.251221;64.838966,-493.179382,2778.064697;75.655502,-872.706299,2692.739258
-58.207291,600.366211,2595.821777;-59.313236,388.462463,2630.366699;-61.660355,166.833313,2660.507324;-225.676529,388.901611,2620.641113;-286.120392,121.842590,2713.589844;-324.887756,-165.073425,2753.065430;107.050064,388.023254,2640.092285;183.560730,118.450806,2726.878418;229.078705,-170.224854,2704.765381;-167.062424,-54.523773,2684.623291;-191.501144,-498.005829,2735.096680;-231.173569,-817.426331,2843.319092;39.047482,-55.067871,2696.672607;64.521164,-491.176697,2789.633301;72.559273,-874.833496,2691.360107
-51.392368,600.317444,2595.454834;-51.458378,388.611389,2629.153809;-52.919952,166.848602,2658.447510;-217.945679,388.752014,2621.912109;-273.445129,118.680420,2713.788574;-307.002808,-169.648407,2747.937256;115.028931,388.470764,2636.395508;191.598831,123.441742,2724.989746;239.042770,-165.639557,2710.870850;-157.516663,-54.827057,2683.255127;-189.762848,-497.330780,2738.665283;-233.888229,-817.307922,2842.752686;48.753613,-55.001312,2692.227295;67.141167,-490.268219,2791.947998;69.047813,-877.406189,2691.528564
-45.795567,603.230408,2594.771240;-44.323631,391.460144,2628.008545;-44.660477,169.587479,2656.536621;-210.900574,391.125916,2623.442627;-263.716156,116.549805,2712.846436;-288.810577,-173.273682,2740.428955;122.253319,391.794373,2632.574463;200.497375,126.816162,2724.939453;246.999680,-162.615265,2710.323242;-148.189133,-52.492233,2682.236084;-184.166580,-495.621155,2730.534912;-233.885361,-812.663696,2842.548340;58.194481,-52.078140,2687.893311;69.174034,-486.954285,2791.140625;67.620987,-870.815430,2695.657715
-36.934166,602.272888,2593.429199;-35.917934,391.074463,2626.460205;-36.291401,169.226166,2655.229248;-202.505066,390.720520,2621.568359;-252.619431,97.342346,2716.786133;-278.306061,-192.635254,2717.183105;130.669220,391.428436,2631.352051;210.665192,128.026306,2724.826416;248.726746,-162.410950,2706.781250;-139.847900,-52.841385,2680.968262;-181.487579,-496.030823,2724.372314;-235.260712,-811.844360,2840.025146;66.518166,-52.402908,2687.028320;73.828583,-486.675354,2793.671875;65.422272,-873.195801,2699.138184
-29.838638,602.424866,2593.768311;-29.894228,391.779907,2626.396240;-30.863153,169.859131,2654.602783;-196.524399,392.134369,2623.461426;-244.440857,104.142975,2713.350586;-267.321655,-186.258270,2701.277100;136.735947,391.425446,2629.331055;216.200897,123.578674,2722.694824;254.022934,-167.108673,2706.247070;-135.055618,-51.842072,2680.991211;-182.753891,-494.998566,2718.043213;-238.995667,-811.247559,2841.170898;71.391457,-52.281219,2684.627441;73.955727,-486.399323,2792.404785;63.908035,-874.312744,2700.612061
-23.455318,600.758667,2594.441895;-22.269470,389.791260,2626.031006;-22.293758,167.789795,2653.609131;-188.845764,389.188599,2621.033203;-237.710220,110.242218,2707.448975;-257.978394,-180.965454,2701.035156;144.306824,390.393921,2631.028809;219.013016,122.491760,2720.328125;265.056946,-167.011749,2704.952881;-125.508881,-54.584991,2678.091309;-175.138519,-498.025269,2709.278320;-232.852112,-812.364990,2835.170166;80.872787,-53.838318,2684.283203;80.345139,-486.080933,2799.331055;68.509384,-876.276550,2698.157959
-16.713934,601.494812,2594.769531;-15.093098,389.621063,2625.535156;-14.330462,167.528717,2652.361328;-181.713364,388.639008,2622.142090;-232.570496,116.352875,2704.350586;-250.559906,-175.237732,2705.865967;151.527176,390.603119,2628.928223;222.763885,120.080078,2718.658936;275.961182,-168.369598,2707.848633;-116.780083,-55.171951,2677.085693;-174.388275,-497.606934,2708.718018;-234.475677,-811.900879,2835.023193;89.644432,-53.955307,2681.289307;82.160454,-486.809570,2793.789307;66.783592,-868.975220,2698.750244
-11.342016,601.789673,2594.433594;-9.426573,389.424316,2623.944336;-8.566755,167.290329,2650.440918;-175.920776,387.980927,2617.246826;-226.293304,114.638062,2697.473389;-249.916901,-176.037170,2712.084961;157.067627,390.867737,2630.641846;228.886734,118.595245,2719.437500;278.261536,-170.684784,2710.927734;-110.858421,-55.737930,2672.788086;-176.043182,-496.546021,2711.057373;-237.671539,-814.721069,2830.721191;95.444542,-53.949417,2681.086914;81.764404,-486.089966,2795.789062;62.305885,-870.424316,2703.170654
-5.995839,599.212708,2584.771240;-5.130904,388.201324,2620.010010;-4.907606,166.592041,2650.354248;-171.694641,387.307495,2614.708252;-219.053101,117.761932,2698.253662;-250.274857,-172.377869,2712.750732;161.432831,389.095154,2625.311768;236.312378,122.408051,2723.281006;277.807312,-168.097137,2715.823730;-107.855362,-55.570877,2677.414551;-173.814423,-496.698364,2711.230469;-238.812408,-807.912354,2834.134277;98.486740,-54.463608,2683.982422;81.533112,-486.334351,2799.433594;60.307339,-871.727722,2708.081787
-0.499618,594.257568,2588.937012;-0.655194,383.311890,2620.821045;-1.641916,161.450195,2649.298096;-167.224762,383.339417,2615.264160;-219.948441,116.181976,2696.378662;-249.379166,-174.201904,2713.060303;165.914368,383.284363,2626.377930;243.637939,124.580383,2723.847168;277.121490,-166.982056,2719.322510;-105.805542,-60.394470,2674.333008;-173.888641,-501.536102,2703.922852;-240.858551,-816.870667,2826.174805;100.548264,-60.428558,2681.217285;84.300880,-494.600586,2787.523193;59.660400,-875.564453,2704.822754
3.941498,595.645630,2590.525146;4.996101,383.815735,2621.250977;5.033770,161.762115,2648.270508;-161.519608,382.942902,2614.310303;-216.299194,111.552124,2694.992920;-248.616837,-178.552551,2712.639404;171.511795,384.688568,2628.191650;247.776215,118.673431,2722.487305;279.666992,-173.183228,2718.864258;-98.079163,-60.832199,2670.990479;-167.998138,-501.243591,2706.538574;-235.227234,-810.461426,2826.781738;108.222031,-59.750809,2679.589600;88.408142,-492.580017,2790.758545;66.968468,-871.122009,2704.167236
7.823965,596.417053,2592.328125;10.732562,384.070923,2621.204590;12.605103,161.870392,2646.916016;-155.586685,381.519348,2611.266602;-212.114349,113.771515,2695.948730;-246.099121,-176.372528,2699.598633;177.051804,386.622559,2631.142578;250.475861,118.301331,2724.217285;283.364075,-173.406952,2716.878906;-88.568268,-61.911041,2666.470215;-166.272095,-500.703033,2705.235840;-234.974884,-812.094666,2828.536621;117.523560,-58.749268,2678.784668;89.109344,-489.305786,2796.404785;68.946579,-869.895569,2706.585449
13.721832,595.321167,2594.231689;17.627625,383.025024,2620.964111;20.965450,160.649353,2644.951660;-148.352951,379.039734,2607.114990;-209.747986,112.912842,2691.893555;-243.448044,-177.435303,2697.160156;183.608200,387.010315,2634.813232;252.491257,116.780182,2721.394531;285.047729,-175.048706,2716.648926;-78.534813,-64.195511,2660.358643;-161.983673,-501.706604,2701.754883;-236.238388,-811.800781,2825.401123;127.141365,-59.257095,2677.519775;89.852356,-491.628174,2785.173096;67.445129,-871.452209,2708.410889
18.670946,591.619385,2584.666016;22.243273,380.026733,2617.361572;25.521168,158.156021,2645.438965;-143.592651,375.595947,2601.709717;-208.549973,112.972992,2689.999023;-239.347763,-177.795044,2690.635986;188.079193,384.457550,2633.013428;253.798401,114.341797,2721.581543;290.656219,-176.985718,2720.166016;-73.914108,-66.459000,2663.822021;-167.633392,-501.529175,2708.020264;-241.546204,-812.534241,2835.703613;131.512238,-60.970413,2683.210693;86.376480,-492.716003,2790.701172;60.274223,-874.177307,2713.008057
23.404591,592.013062,2588.884766;25.875656,379.140259,2618.176514;28.199875,156.960297,2643.879883;-140.031036,375.628235,2602.821289;-207.607849,109.586884,2690.596680;-238.551483,-181.242859,2690.721680;191.782349,382.652222,2633.531738;254.831787,110.521118,2718.782715;296.764984,-179.918701,2725.614258;-72.236511,-67.394928,2660.072510;-166.641403,-502.940613,2698.249512;-244.857101,-812.560059,2827.871582;133.284698,-63.044373,2679.093994;87.737518,-497.755829,2773.203613;57.720985,-875.816467,2700.043945
27.021139,591.930603,2581.489746;28.718868,379.549225,2615.690674;30.153067,157.782379,2644.743652;-137.048950,376.264038,2598.797607;-202.993362,108.156860,2683.578369;-237.777451,-181.988129,2692.379395;194.486664,382.834412,2632.583740;260.190857,110.611145,2719.165283;300.989868,-179.993622,2728.851318;-71.096550,-66.019455,2663.332275;-165.758423,-501.411316,2703.331543;-245.120132,-807.935303,2829.565186;134.271088,-61.949478,2684.260986;86.699814,-494.781128,2786.114258;57.457901,-874.277893,2707.746826
29.822535,591.502869,2577.793945;31.085581,379.342072,2614.627930;32.129440,157.809433,2645.541992;-134.746109,376.273132,2598.235596;-202.380035,106.540894,2683.092041;-236.862015,-183.703766,2692.887939;196.917282,382.411011,2631.020264;264.088074,113.808990,2719.564697;311.749756,-175.647797,2731.167236;-69.547981,-65.624191,2666.302246;-165.889465,-501.414917,2695.265625;-245.069534,-809.251953,2827.128418;135.894577,-61.822220,2686.609863;87.913803,-495.632812,2784.459961;59.376945,-874.065674,2706.143799
32.806366,589.558472,2578.447021;34.422550,377.396240,2614.240967;35.855995,155.849121,2645.147461;-131.427490,374.062073,2598.033203;-198.577271,106.352051,2682.122070;-235.549194,-183.453674,2695.594727;200.272583,380.730408,2630.448730;267.873657,115.569641,2720.448486;317.093689,-173.582672,2734.405518;-65.445717,-67.763351,2666.014160;-160.689423,-504.346008,2677.715332;-240.706436,-807.963379,2813.294922;140.024597,-63.632675,2686.093750;92.924820,-497.408752,2784.825439;60.999187,-874.405396,2703.382080
35.210217,585.754761,2567.276123;36.762199,374.670563,2611.182861;37.824184,154.113876,2648.070801;-129.209274,371.379883,2596.285889;-196.785049,104.891205,2680.422607;-229.652603,-185.324371,2695.734131;202.733688,377.961243,2626.079834;272.970032,115.111084,2722.138672;317.708344,-174.808289,2735.409424;-63.928921,-68.481308,2675.730469;-157.846497,-505.314636,2669.589844;-243.872589,-805.635986,2817.511719;141.701248,-64.404312,2694.187012;92.126053,-496.594971,2798.463623;60.125809,-875.062805,2713.537598
37.918877,585.529663,2561.688721;39.393162,374.452515,2609.415771;40.468185,154.355804,2649.109375;-126.709259,371.236267,2596.081055;-192.353302,96.577271,2682.075195;-222.103638,-194.196960,2689.417725;205.495575,377.668701,2622.750488;277.724609,119.504486,2725.246582;317.673828,-171.208618,2735.917236;-61.353619,-67.733261,2680.542480;-149.794662,-504.086548,2648.653320;-241.146042,-802.722168,2805.209229;144.440048,-63.748520,2697.063477;94.498817,-497.533020,2794.217773;60.442291,-872.978760,2707.097656
39.976582,586.208008,2558.894043;40.921860,375.496948,2608.729736;41.950081,155.730804,2650.340332;-125.291626,372.463776,2596.817383;-189.533264,99.659393,2688.302246;-220.939713,-191.052765,2693.841553;207.135345,378.530151,2620.642090;282.513458,120.185577,2724.652832;319.860504,-170.954071,2733.845215;-59.985588,-65.914322,2684.571777;-146.891266,-499.830688,2627.614746;-235.507095,-791.921997,2786.230469;145.942200,-62.156387,2699.330078;93.192627,-496.835327,2790.860352;59.341835,-871.218628,2703.877686
42.480236,585.477356,2558.986328;42.317326,375.142853,2608.023926;43.033813,155.435059,2650.052002;-123.902939,372.314789,2596.073730;-188.172028,101.578186,2689.692871;-219.126373,-189.254608,2692.210205;208.537582,377.970917,2619.974121;282.514648,121.966431,2723.244385;321.087524,-169.110626,2728.868652;-59.213863,-66.024567,2684.677490;-139.070602,-496.029938,2598.463623;-227.673492,-786.483887,2761.209717;146.714478,-62.520905,2699.482666;93.018616,-498.067047,2786.322021;59.682938,-873.765747,2702.958252
44.487667,584.384033,2549.045166;43.741596,374.469208,2604.191162;44.015591,155.648621,2650.466309;-122.506538,371.801208,2592.559570;-182.555740,99.431122,2693.047852;-218.336685,-190.817505,2691.563965;209.989746,377.137207,2615.822754;286.091156,118.593719,2722.154785;321.077118,-172.956146,2726.868164;-58.693836,-64.824677,2689.536133;-132.206909,-493.693237,2590.027100;-221.207947,-785.980713,2736.922363;147.272995,-61.519257,2703.946777;92.618279,-498.008331,2785.284668;58.000824,-873.200439,2707.379639
46.580761,585.070557,2552.572998;46.207375,375.076111,2603.876953;46.157284,155.890350,2648.490234;-119.927910,372.448822,2590.782715;-183.324203,100.060364,2687.416260;-215.717407,-189.918915,2700.916992;212.342667,377.703430,2616.971191;285.552856,116.802307,2719.079346;321.458069,-172.708771,2713.349121;-56.810852,-64.923004,2684.991699;-123.395470,-491.555634,2570.973145;-210.985718,-790.690186,2702.488525;149.025238,-61.667847,2701.215332;92.747726,-497.572205,2784.706787;59.468895,-876.747375,2695.225586
46.178246,583.996216,2545.836914;46.766270,375.923157,2599.944580;47.038643,157.363113,2647.509521;-119.476234,373.193420,2588.353516;-178.022903,104.730713,2685.922119;-219.604385,-183.319153,2709.569580;213.008789,378.652893,2611.535645;285.789154,116.410583,2720.537109;322.747528,-172.818359,2712.750000;-55.672253,-62.887939,2687.894043;-119.585999,-488.311768,2566.693848;-204.306885,-796.764282,2681.416504;150.294281,-59.505920,2702.254883;92.365753,-495.763367,2782.770020;60.123268,-868.133911,2709.018799
47.035133,585.065308,2543.465332;48.318604,376.451538,2597.009033;49.240982,157.916016,2644.760742;-118.023376,373.568634,2587.028809;-173.441956,111.690918,2682.637695;-217.741348,-175.756287,2711.000000;214.660583,379.334412,2606.989258;285.394409,116.705231,2715.262451;322.920746,-172.654785,2708.782715;-52.881302,-62.405365,2686.329834;-115.810852,-484.133820,2552.241943;-196.944885,-811.422729,2652.195312;153.208023,-58.833618,2698.695068;94.322830,-495.040802,2778.880371;61.327873,-868.468750,2708.932373
46.141384,582.935669,2541.285400;47.053711,373.846558,2593.345947;47.654682,155.171799,2640.502441;-119.373741,371.532288,2584.735352;-171.059723,115.826111,2678.595215;-214.656265,-170.169556,2719.136230;213.481155,376.160828,2601.956543;284.695190,117.350128,2712.131836;322.489868,-172.193054,2703.666992;-54.840424,-64.936584,2682.324951;-117.699837,-483.264496,2537.686523;-189.827515,-815.483521,2610.379395;151.351730,-62.069336,2692.992920;88.050301,-497.575409,2773.550781;56.351540,-873.804932,2704.545654
45.671585,579.661194,2531.191650;46.579170,371.547974,2586.732178;47.161964,153.471985,2636.535156;-119.851936,369.130249,2578.093262;-173.163437,111.679810,2676.048096;-214.931351,-173.528717,2724.129883;213.010284,373.965698,2595.371094;288.847046,116.674225,2709.563721;321.927887,-171.800812,2697.435059;-55.349556,-66.101669,2680.986816;-117.717148,-484.641418,2536.194336;-177.440552,-812.639893,2573.352539;150.839081,-63.106369,2691.689453;90.711746,-498.523743,2775.084961;57.592461,-873.823975,2705.316406
43.848980,580.858704,2525.644775;45.308128,372.723450,2581.436035;45.925949,154.785843,2631.884766;-121.183342,370.532043,2574.008301;-173.968185,109.059631,2671.685791;-218.148209,-173.929962,2729.570312;211.799606,374.914917,2588.863770;286.425903,116.837799,2703.276367;321.468201,-171.466522,2692.499268;-56.592773,-64.509308,2677.732178;-120.214279,-482.941803,2532.903076;-169.704391,-814.644165,2531.593262;149.680313,-61.794250,2686.934814;88.448532,-496.752838,2771.976807;58.889996,-874.580627,2699.058350
41.828209,579.192871,2514.868164;43.732647,371.080048,2573.737305;45.106579,153.568344,2625.965576;-122.828384,368.752838,2568.427002;-180.610931,114.099319,2667.874756;-217.253601,-169.483078,2728.368164;210.293686,373.407257,2579.047607;284.723206,117.426056,2698.131348;321.242493,-171.173218,2689.579834;-56.704304,-65.385071,2674.904053;-118.569016,-483.574219,2528.497803;-169.055527,-861.266724,2500.777588;149.665329,-62.501648,2681.483643;90.079727,-497.689545,2766.565186;59.509850,-876.652405,2698.955078
39.932133,578.882935,2509.490967;41.599720,370.357544,2566.888184;43.331791,152.580139,2618.004883;-124.982315,367.901306,2562.068359;-184.626785,111.007874,2665.116699;-215.577057,-172.689117,2728.520508;208.181747,372.813843,2571.708008;283.358124,118.213684,2689.568115;320.061249,-170.298370,2679.237549;-58.123089,-66.718781,2666.135986;-118.701843,-485.760254,2521.580811;-164.979721,-881.104980,2451.259521;148.250809,-63.675781,2672.107178;87.793747,-498.136078,2760.215576;57.342789,-875.639771,2694.332275
38.723988,575.814453,2498.298096;41.083878,368.509705,2557.524170;43.084129,150.937668,2609.512939;-125.430664,365.447449,2551.115479;-184.932785,114.917191,2662.772949;-216.937607,-170.662155,2716.024170;207.598404,371.571960,2563.932861;280.173950,119.104492,2674.787598;318.781830,-169.487793,2668.420166;-58.068100,-68.531387,2657.531738;-115.122604,-488.798340,2515.130371;-156.350189,-891.112427,2416.200684;148.236862,-64.737350,2665.471680;86.825958,-497.845276,2759.246582;56.360176,-872.796021,2699.711182
36.334183,576.298584,2493.195801;38.646423,368.160309,2549.869629;40.200294,150.248962,2600.425049;-127.638153,364.624603,2539.740479;-185.487122,111.872269,2655.851318;-216.537384,-174.650925,2705.068604;204.931000,371.696014,2559.998779;279.603271,119.063400,2662.388916;317.497498,-168.597153,2657.312744;-61.275482,-69.853104,2644.704590;-116.885651,-492.609680,2509.428711;-154.178009,-897.252502,2392.234375;144.783813,-65.471664,2657.256348;81.854759,-498.016968,2752.693848;51.743649,-868.602783,2701.460449
32.490047,572.865173,2481.648926;35.076881,366.143005,2540.053955;36.706566,148.514526,2591.815674;-131.043625,361.943359,2527.627197;-192.272491,107.615005,2647.782227;-216.389984,-180.820938,2688.098145;201.197403,370.342651,2552.480713;278.792480,120.025543,2652.697266;315.963776,-167.501709,2644.346191;-64.565247,-71.715378,2635.879883;-116.485420,-499.443420,2516.676758;-148.047134,-899.797974,2375.085693;141.237747,-66.512527,2651.274902;79.756592,-500.455627,2741.020508;52.556168,-865.466064,2708.361816
27.461590,572.058350,2469.382568;31.187260,364.849884,2530.031006;34.504963,147.673950,2583.541504;-134.798355,358.963440,2516.431885;-196.810944,104.662521,2638.268066;-219.206497,-185.027023,2669.708984;197.172867,370.736328,2543.630127;279.785583,117.992355,2645.760010;314.986847,-171.059311,2644.965088;-64.994705,-73.148254,2628.628174;-112.844391,-504.335236,2520.660645;-138.727875,-901.034851,2362.981201;140.640045,-65.855713,2645.475830;85.097488,-499.565948,2739.916260;54.946678,-866.559631,2705.873779
23.175676,572.759033,2461.745850;26.412170,364.146912,2520.733643;29.931366,146.575287,2572.608398;-139.519791,358.047394,2506.408203;-199.284897,106.866364,2622.061035;-230.035355,-180.009460,2666.781738;192.344131,370.246429,2535.059082;277.895874,112.000092,2637.384277;309.058350,-177.362274,2637.273438;-69.329330,-74.774445,2615.609863;-113.214096,-505.153381,2502.325928;-142.031738,-908.727539,2361.013428;136.230453,-67.218231,2633.356445;78.571182,-500.733795,2727.615479;50.868816,-867.474365,2700.714844
18.791710,570.749573,2457.925049;21.141697,361.829041,2511.749512;24.036581,143.427368,2559.935059;-144.776550,356.360962,2496.933594;-199.992493,106.906143,2605.535889;-238.074249,-178.711411,2653.693604;187.059937,367.297119,2526.565430;274.951294,108.503967,2631.698730;305.217194,-181.141266,2627.497559;-75.844719,-78.361450,2598.943115;-115.252213,-509.562622,2486.788818;-143.996567,-917.546021,2356.554932;129.707657,-71.587158,2617.298096;72.132126,-502.582397,2722.078857;47.606014,-870.923950,2698.354492
12.784008,571.478516,2456.011230;14.892384,361.051727,2502.102539;16.781837,141.460068,2544.238281;-151.025253,356.706482,2486.897461;-202.807297,97.660706,2588.452148;-244.355637,-187.807953,2635.719482;180.810013,365.396973,2517.307617;265.371948,106.468658,2625.406738;301.014709,-183.064575,2617.446777;-84.108200,-80.823303,2576.955078;-119.238983,-512.516418,2465.077148;-150.509979,-925.678040,2352.691406;121.450775,-75.439880,2595.792969;67.388870,-505.835724,2704.996094;45.303070,-870.128052,2688.703613
6.274165,574.401672,2447.054199;7.729153,363.514709,2490.973145;8.116282,143.527405,2531.261719;-158.159012,360.329041,2475.172852;-216.188187,92.104523,2576.263428;-243.079819,-196.637085,2606.267578;173.617325,366.700348,2506.773438;253.188629,101.735352,2616.208252;296.793579,-183.153229,2603.748047;-94.258759,-78.433289,2561.762451;-124.913223,-512.375977,2457.756348;-151.630295,-928.759949,2355.392578;111.265579,-74.486481,2581.338135;64.642578,-501.975861,2703.734619;42.592247,-861.680908,2692.159180
0.500135,572.054626,2436.574219;0.973913,361.014313,2478.420654;0.266677,140.723846,2517.158203;-164.774521,358.506622,2461.134277;-224.369858,97.933075,2557.535889;-251.828430,-191.732239,2581.986816;166.722336,363.522003,2495.707031;248.987152,98.959839,2602.567627;291.517212,-188.248779,2599.468018;-103.117973,-81.120071,2545.187256;-126.994629,-515.689087,2441.941162;-148.211380,-937.205933,2364.250977;102.236855,-78.013168,2566.604248;60.745430,-505.445435,2691.479980;43.356815,-864.843018,2694.576416
-6.865987,574.797974,2428.872070;-3.906016,362.843567,2467.312012;-0.875112,142.125214,2503.235352;-169.222916,357.308411,2447.251465;-228.947678,95.362640,2534.952148;-262.056091,-193.679840,2562.148193;161.410904,368.378723,2487.372559;244.482574,95.073425,2591.660156;286.190918,-193.071747,2580.827393;-100.279900,-82.022903,2526.728516;-114.110992,-517.557556,2426.003906;-134.633728,-941.483337,2360.078857;104.591484,-75.163376,2551.588867;65.711777,-499.905640,2686.046631;55.041431,-858.305298,2694.645020
-12.822460,575.859985,2418.490234;-10.970028,363.350464,2454.518799;-8.907837,142.236923,2488.133545;-176.484924,358.942444,2435.677734;-235.228195,92.613800,2515.200928;-272.147705,-195.986816,2543.716309;154.544861,367.758453,2473.359863;239.845337,94.623413,2576.480469;281.399597,-194.251068,2570.812500;-109.363815,-81.606873,2510.078369;-126.582901,-518.268555,2414.695801;-145.450150,-944.551025,2365.455322;95.672531,-76.146332,2533.418213;48.259079,-502.370148,2660.079834;44.924828,-861.052856,2691.613037
-18.909842,573.351074,2404.295410;-17.499886,360.173340,2439.497559;-15.884578,138.967468,2472.686035;-183.087036,356.195404,2421.043701;-248.567123,92.627167,2499.273682;-279.146393,-197.434265,2515.249756;148.087250,364.151276,2457.951416;226.968063,96.991821,2563.171143;278.932800,-190.344482,2558.512695;-116.834007,-84.702332,2494.444092;-129.576004,-521.516785,2398.841064;-140.700348,-949.725464,2370.339600;88.295479,-79.774475,2517.304932;46.267590,-506.478790,2644.591553;46.527283,-863.668518,2692.772949
